"gene","compare","gene_compare","RSE.FC","meanlogFC","FC","medianp","description","external_gene_name","normality_log2FCp","normality","N_up","N_non","N_down","Final"
"ENSG00000150867","D5/D6","ENSG00000150867 D5/D6",1.02199484175212,0.129673624560372,1.09404617133768,0.0582638384747197,"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","PIP4K2A",0.064490360608657,"T",0,13,0,"non-DEG"
"ENSG00000150967","D5/D6","ENSG00000150967 D5/D6",3.82352887662945,-1.56258266446114,0.338544488040345,1.74194677616581e-05,"ATP binding cassette subfamily B member 9","ABCB9",0.421704054876506,"T",0,0,13,"down-regulate"
"ENSG00000151353","D5/D6","ENSG00000151353 D5/D6",1.81898921491278,0.256681397013576,1.19472733361636,0.014820605790987,"transmembrane protein 18","TMEM18",0.901469408855607,"T",0,13,0,"non-DEG"
"ENSG00000151422","D5/D6","ENSG00000151422 D5/D6",4.16369697687652,-0.413151440346046,0.750981128506703,0.00274291515988616,"FER tyrosine kinase","FER",0.000864153941673291,"F",0,12,1,"non-DEG"
"ENSG00000151474","D5/D6","ENSG00000151474 D5/D6",2.12572456915098,0.899373892202192,1.86525631440362,1.66588144774727e-06,"FERM domain containing 4A","FRMD4A",0.204416870635574,"T",2,11,0,"non-DEG"
"ENSG00000151503","D5/D6","ENSG00000151503 D5/D6",1.40781963516359,0.116767134767854,1.08430237760187,0.0575934654680557,"non-SMC condensin II complex subunit D3","NCAPD3",0.590449582858885,"T",0,13,0,"non-DEG"
"ENSG00000151552","D5/D6","ENSG00000151552 D5/D6",1.46449495661475,0.309424708506193,1.23921345056806,0.0156215793860442,"quinoid dihydropteridine reductase","QDPR",0.925323756644716,"T",0,13,0,"non-DEG"
"ENSG00000151611","D5/D6","ENSG00000151611 D5/D6",1.41657066036462,-0.248974916505927,0.841494112840349,0.0210191533147443,"metabolism of cobalamin associated A","MMAA",0.668243333505053,"T",0,13,0,"non-DEG"
"ENSG00000151704","D5/D6","ENSG00000151704 D5/D6",9.53663876436348,-0.841524290851502,0.558053641457771,0.0665505558256354,"potassium inwardly rectifying channel subfamily J member 1","KCNJ1",0.194913546424676,"T",0,11,2,"non-DEG"
"ENSG00000152253","D5/D6","ENSG00000152253 D5/D6",3.79822530205913,-0.444094687005711,0.735045424087266,0.0722331772639117,"SPC25 component of NDC80 kinetochore complex","SPC25",0.376833327000215,"T",0,13,0,"non-DEG"
"ENSG00000152454","D5/D6","ENSG00000152454 D5/D6",1.35361491196037,0.310934609929197,1.24051107034733,0.00373524868671999,"zinc finger protein 256","ZNF256",0.540512904024684,"T",0,13,0,"non-DEG"
"ENSG00000152778","D5/D6","ENSG00000152778 D5/D6",0.652641107571953,-0.144712517603111,0.90455960903733,0.0175419583952511,"interferon induced protein with tetratricopeptide repeats 5","IFIT5",0.504826093164663,"T",0,13,0,"non-DEG"
"ENSG00000153250","D5/D6","ENSG00000153250 D5/D6",2.27254200232258,-0.548899033819601,0.683541561558983,0.00161762808325163,"RNA binding motif single stranded interacting protein 1","RBMS1",0.0196160007445352,"F",0,13,0,"non-DEG"
"ENSG00000154079","D5/D6","ENSG00000154079 D5/D6",4.46919447417461,0.347438172326416,1.27229936817653,0.0200975060340832,"succinate dehydrogenase complex assembly factor 4","SDHAF4",0.134236446534539,"T",0,13,0,"non-DEG"
"ENSG00000154645","D5/D6","ENSG00000154645 D5/D6",4.83131561921689,-0.869121155318407,0.547480256913325,0.0179226400288271,"chondrolectin","CHODL",0.188103114868487,"T",0,8,5,"down-regulate"
"ENSG00000154845","D5/D6","ENSG00000154845 D5/D6",0.932558059494562,0.118456816712806,1.08557305463951,0.102829212227231,"protein phosphatase 4 regulatory subunit 1","PPP4R1",0.271220024785301,"T",0,13,0,"non-DEG"
"ENSG00000154978","D5/D6","ENSG00000154978 D5/D6",1.22196043769087,-0.701735305563627,0.614832227902554,4.30546862142326e-06,"VOPP1 WW domain binding protein","VOPP1",0.6790414180002,"T",0,13,0,"non-DEG"
"ENSG00000155307","D5/D6","ENSG00000155307 D5/D6",3.73875330778326,0.169438387420159,1.12462060695765,0.111706420771379,"SAM domain, SH3 domain and nuclear localization signals 1","SAMSN1",0.323163917319896,"T",0,13,0,"non-DEG"
"ENSG00000155561","D5/D6","ENSG00000155561 D5/D6",1.33670693536238,0.269653899323969,1.20551859064625,0.00017895357597048,"nucleoporin 205","NUP205",0.0074718097400481,"F",0,13,0,"non-DEG"
"ENSG00000155592","D5/D6","ENSG00000155592 D5/D6",1.45562763706213,0.210265740539364,1.15690126237584,0.0103882727830144,"zinc finger with KRAB and SCAN domains 2","ZKSCAN2",0.521017399734293,"T",0,13,0,"non-DEG"
"ENSG00000155792","D5/D6","ENSG00000155792 D5/D6",4.35446118485576,-1.17406755617419,0.443170097063876,0.000104307538706895,"DEP domain containing MTOR interacting protein","DEPTOR",0.672727816928235,"T",0,3,10,"down-regulate"
"ENSG00000155850","D5/D6","ENSG00000155850 D5/D6",1.86965125160416,0.147797998232361,1.10787721540959,0.0109025470855587,"solute carrier family 26 member 2","SLC26A2",0.151383871579708,"T",0,13,0,"non-DEG"
"ENSG00000155970","D5/D6","ENSG00000155970 D5/D6",2.30173458156715,0.30745498886526,1.23752269994336,0.0176637059772577,"mitochondrial calcium uptake family member 3","MICU3",0.240489320299244,"T",0,13,0,"non-DEG"
"ENSG00000156273","D5/D6","ENSG00000156273 D5/D6",1.39040505434523,-0.104977391920904,0.929819513446082,0.104479611259903,"BTB domain and CNC homolog 1","BACH1",0.00174746931679947,"F",0,13,0,"non-DEG"
"ENSG00000156304","D5/D6","ENSG00000156304 D5/D6",2.14489571898147,0.280854030541155,1.21491386274406,0.00856114857154261,"SR-related CTD associated factor 4","SCAF4",0.430233899471091,"T",0,13,0,"non-DEG"
"ENSG00000156535","D5/D6","ENSG00000156535 D5/D6",1.93535854467434,-1.20279045444198,0.43443418778317,8.95838340087389e-08,"CD109 molecule","CD109",0.314155375148836,"T",0,0,13,"down-regulate"
"ENSG00000156970","D5/D6","ENSG00000156970 D5/D6",1.97065466233695,-0.272249955535663,0.828027188248451,0.0108054332335244,"BUB1 mitotic checkpoint serine/threonine kinase B","BUB1B",0.141102054680399,"T",0,13,0,"non-DEG"
"ENSG00000157456","D5/D6","ENSG00000157456 D5/D6",6.25854662331418,-0.0574807066444221,0.960940689164691,0.0431229549925622,"cyclin B2","CCNB2",0.274533026507065,"T",0,13,0,"non-DEG"
"ENSG00000157470","D5/D6","ENSG00000157470 D5/D6",0.702009277907125,0.572402553645961,1.4869978419586,1.55559326631061e-05,"family with sequence similarity 81 member A","FAM81A",0.659736234810645,"T",0,13,0,"non-DEG"
"ENSG00000157483","D5/D6","ENSG00000157483 D5/D6",0.537205368015089,0.970135420536689,1.95902447304644,4.0429961306825e-09,"myosin IE","MYO1E",0.840566808158254,"T",3,10,0,"non-DEG"
"ENSG00000157833","D5/D6","ENSG00000157833 D5/D6",2.09591961678291,0.393536095570785,1.31360916288775,0.00430530076507006,"GRB2 associated regulator of MAPK1 subtype 2","GAREM2",0.0722341442202929,"T",0,13,0,"non-DEG"
"ENSG00000157978","D5/D6","ENSG00000157978 D5/D6",7.41065622034473,0.343360223033338,1.26870814044629,0.150189227136048,"low density lipoprotein receptor adaptor protein 1","LDLRAP1",0.0527750800051292,"T",0,13,0,"non-DEG"
"ENSG00000158006","D5/D6","ENSG00000158006 D5/D6",1.56231870074361,-0.275250801629373,0.826306658499915,0.00518350454203456,"platelet activating factor acetylhydrolase 2","PAFAH2",0.339618374918963,"T",0,13,0,"non-DEG"
"ENSG00000158286","D5/D6","ENSG00000158286 D5/D6",1.51286879086356,-0.170186527891469,0.888727768985498,0.0730912374032772,"ring finger protein 207","RNF207",0.341235781562387,"T",0,13,0,"non-DEG"
"ENSG00000158402","D5/D6","ENSG00000158402 D5/D6",3.07702851568626,-0.470499231919257,0.721714811488109,0.0380495633084192,"cell division cycle 25C","CDC25C",0.713375909800635,"T",0,13,0,"non-DEG"
"ENSG00000158815","D5/D6","ENSG00000158815 D5/D6",5.89422681934809,0.785495607441295,1.72368435311868,0.00181578213186642,"fibroblast growth factor 17","FGF17",0.827156686164685,"T",4,9,0,"up-regulate"
"ENSG00000158869","D5/D6","ENSG00000158869 D5/D6",6.03250859276035,-1.00265617439688,0.499080287013554,0.0143904277358956,"Fc fragment of IgE receptor Ig","FCER1G",0.046068806446441,"F",0,7,6,"down-regulate"
"ENSG00000159335","D5/D6","ENSG00000159335 D5/D6",3.2296634745668,0.533554254574705,1.44749087610218,0.00739006061397601,"parathymosin","PTMS",0.152473518373699,"T",0,13,0,"non-DEG"
"ENSG00000159884","D5/D6","ENSG00000159884 D5/D6",2.30411340942726,-0.21231048102787,0.863153780080297,0.0507845854879669,"coiled-coil domain containing 107","CCDC107",0.33265979458493,"T",0,13,0,"non-DEG"
"ENSG00000160013","D5/D6","ENSG00000160013 D5/D6",2.48373944438031,-0.998117228894821,0.500652944707586,6.01684920879544e-05,"prostaglandin I2 receptor","PTGIR",0.0336532809624009,"F",0,7,6,"down-regulate"
"ENSG00000160172","D5/D6","ENSG00000160172 D5/D6",3.30453028360073,0.824281450912013,1.77065292666802,0.00153685504918455,"family with sequence similarity 86 member C2, pseudogene","FAM86C2P",0.26434847963166,"T",2,11,0,"non-DEG"
"ENSG00000160193","D5/D6","ENSG00000160193 D5/D6",1.11788417806462,0.441485327834122,1.3580017397489,0.000662488344989086,"WD repeat domain 4","WDR4",0.816570066983298,"T",0,13,0,"non-DEG"
"ENSG00000160200","D5/D6","ENSG00000160200 D5/D6",0.771285681820093,0.662297860613401,1.58260131447979,8.09440476968462e-07,"cystathionine beta-synthase","CBS",0.607596427653251,"T",0,13,0,"non-DEG"
"ENSG00000160229","D5/D6","ENSG00000160229 D5/D6",4.18241702954922,-0.290174767791021,0.817802984065734,0.116705209111228,"zinc finger protein 66","ZNF66",0.0665222819031257,"T",0,13,0,"non-DEG"
"ENSG00000160299","D5/D6","ENSG00000160299 D5/D6",1.49005863009514,0.255462323094546,1.19371821823733,0.000302818582803141,"pericentrin","PCNT",0.104929886985822,"T",0,13,0,"non-DEG"
"ENSG00000160439","D5/D6","ENSG00000160439 D5/D6",2.14540295846013,0.255384083055091,1.19365348243013,0.0396058888327849,"retinol dehydrogenase 13","RDH13",0.763053006375551,"T",0,13,0,"non-DEG"
"ENSG00000160570","D5/D6","ENSG00000160570 D5/D6",3.74381468248359,-0.561641845657878,0.677530667342706,0.0357810480581287,"death effector domain containing 2","DEDD2",0.154465953107191,"T",0,13,0,"non-DEG"
"ENSG00000160683","D5/D6","ENSG00000160683 D5/D6",9.70224848205731,-2.53181955832273,0.172920454891694,3.2202976926117e-06,"C-X-C motif chemokine receptor 5","CXCR5",0.651240582035866,"T",0,0,13,"down-regulate"
"ENSG00000160991","D5/D6","ENSG00000160991 D5/D6",3.63916100614615,0.364455115722098,1.28739530777934,7.84591454261196e-05,"ORAI calcium release-activated calcium modulator 2","ORAI2",0.0171836238264113,"F",0,13,0,"non-DEG"
"ENSG00000161203","D5/D6","ENSG00000161203 D5/D6",0.877636286135012,0.102939965683452,1.07395978041299,0.0488080434642672,"adaptor related protein complex 2 subunit mu 1","AP2M1",0.700484071229961,"T",0,13,0,"non-DEG"
"ENSG00000161888","D5/D6","ENSG00000161888 D5/D6",7.71981904587112,-0.304974260644963,0.809456658065443,0.0833613864311384,"SPC24 component of NDC80 kinetochore complex","SPC24",0.399878608989925,"T",0,13,0,"non-DEG"
"ENSG00000162408","D5/D6","ENSG00000162408 D5/D6",1.75108817652539,0.0945706580106169,1.06774760207571,0.0147142934576219,"nucleolar protein 9","NOL9",0.0215850840666884,"F",0,13,0,"non-DEG"
"ENSG00000162694","D5/D6","ENSG00000162694 D5/D6",1.82531757353879,0.507343318822107,1.42143026136925,0.00043276395017201,"exostosin like glycosyltransferase 2","EXTL2",0.148595156556366,"T",0,13,0,"non-DEG"
"ENSG00000162702","D5/D6","ENSG00000162702 D5/D6",12.4130779826986,-0.205465552559948,0.867258780667248,0.124238532064266,"zinc finger protein 281","ZNF281",0.40609693701597,"T",1,11,1,"non-DEG"
"ENSG00000162775","D5/D6","ENSG00000162775 D5/D6",2.98790681865474,-0.00187099969819395,0.998703962417439,0.0568775629354096,"RNA binding motif protein 15","RBM15",0.00197004806078375,"F",0,13,0,"non-DEG"
"ENSG00000162804","D5/D6","ENSG00000162804 D5/D6",5.24656645307858,0.015662499349531,1.0109155620021,0.115687059823694,"sushi, nidogen and EGF like domains 1","SNED1",0.0056436686375609,"F",0,13,0,"non-DEG"
"ENSG00000163312","D5/D6","ENSG00000163312 D5/D6",1.59338166302914,0.155231456082366,1.11360026227476,0.0624826520174822,"helicase, POLQ like","HELQ",0.772357886078145,"T",0,13,0,"non-DEG"
"ENSG00000163376","D5/D6","ENSG00000163376 D5/D6",2.98386430191726,0.808331333946636,1.75118479589693,8.40428096629229e-06,"kelch repeat and BTB domain containing 8","KBTBD8",0.00133361657829006,"F",1,12,0,"non-DEG"
"ENSG00000163510","D5/D6","ENSG00000163510 D5/D6",0.864224233146469,0.148121241974732,1.10812546919074,0.0194733356319555,"CWC22 spliceosome associated protein homolog","CWC22",0.48810153371943,"T",0,13,0,"non-DEG"
"ENSG00000163820","D5/D6","ENSG00000163820 D5/D6",3.18263536723812,0.482230983636928,1.39690216650309,9.97258096910016e-05,"FYVE and coiled-coil domain autophagy adaptor 1","FYCO1",0.838635626168675,"T",0,13,0,"non-DEG"
"ENSG00000163875","D5/D6","ENSG00000163875 D5/D6",1.33564576694664,0.255849782588323,1.19403885396237,0.00578521573261521,"MYST/Esa1 associated factor 6","MEAF6",0.921080804877307,"T",0,13,0,"non-DEG"
"ENSG00000164199","D5/D6","ENSG00000164199 D5/D6",8.35917253496451,2.24209929087551,4.73084958193429,5.06960366486593e-06,"adhesion G protein-coupled receptor V1","ADGRV1",0.773999598739011,"T",13,0,0,"up-regulate"
"ENSG00000165046","D5/D6","ENSG00000165046 D5/D6",3.19966456879973,0.674333154771762,1.59585896126517,0.00253093031989301,"leucine zipper and EF-hand containing transmembrane protein 2","LETM2",0.944409672750264,"T",0,13,0,"non-DEG"
"ENSG00000165178","D5/D6","ENSG00000165178 D5/D6",1.78634344489453,-0.717846829662614,0.608004189718987,1.44713300891856e-05,"neutrophil cytosolic factor 1C pseudogene","NCF1C",0.418274880400548,"T",0,13,0,"non-DEG"
"ENSG00000165475","D5/D6","ENSG00000165475 D5/D6",3.02094130479328,-0.489474984417988,0.712284260191524,0.00186469005688075,"crystallin lambda 1","CRYL1",0.973628832562054,"T",0,13,0,"non-DEG"
"ENSG00000165591","D5/D6","ENSG00000165591 D5/D6",2.73492281220669,-0.335499441403091,0.792509733023867,0.00713529190785093,"fatty acid amide hydrolase 2","FAAH2",0.439876468481544,"T",0,13,0,"non-DEG"
"ENSG00000165629","D5/D6","ENSG00000165629 D5/D6",0.593392465598625,0.0863228296307867,1.06166074855028,0.0984747813883658,"ATP synthase F1 subunit gamma","ATP5F1C",0.723832744185458,"T",0,13,0,"non-DEG"
"ENSG00000165874","D5/D6","ENSG00000165874 D5/D6",3.93563528616205,0.448172501492969,1.36431095431927,0.0364309744797222,"shieldin complex subunit 2 pseudogene 1","SHLD2P1",0.0143553813908609,"F",0,13,0,"non-DEG"
"ENSG00000165948","D5/D6","ENSG00000165948 D5/D6",2.30471454440517,-0.383406672461862,0.766625200097722,0.0231050461365432,"interferon alpha inducible protein 27 like 1","IFI27L1",0.272982909372537,"T",0,13,0,"non-DEG"
"ENSG00000166257","D5/D6","ENSG00000166257 D5/D6",12.6802303746295,1.22349137690043,2.33511139900912,0.0539388419110705,"sodium voltage-gated channel beta subunit 3","SCN3B",0.432732141276152,"T",6,7,0,"up-regulate"
"ENSG00000166471","D5/D6","ENSG00000166471 D5/D6",4.06323460534111,-0.490547798303632,0.711754789737697,0.000217174908593061,"transmembrane protein 41B","TMEM41B",0.125070792742206,"T",0,13,0,"non-DEG"
"ENSG00000166582","D5/D6","ENSG00000166582 D5/D6",1.3153660748663,0.434122831871368,1.35108911212962,0.000421882076884607,"centromere protein V","CENPV",0.892722745440334,"T",0,13,0,"non-DEG"
"ENSG00000166710","D5/D6","ENSG00000166710 D5/D6",5.17899987031627,-0.0862881746864957,0.94194310435889,0.602345152976612,"beta-2-microglobulin","B2M",0.00740861271807409,"F",0,13,0,"non-DEG"
"ENSG00000167077","D5/D6","ENSG00000167077 D5/D6",1.58146860302351,-0.586973914737804,0.665737843666015,0.000319277312109833,"meiotic double-stranded break formation protein 1","MEI1",0.378495010028783,"T",0,13,0,"non-DEG"
"ENSG00000167106","D5/D6","ENSG00000167106 D5/D6",4.84801276627498,0.608355337978918,1.52452027575998,2.13257393702655e-05,"family with sequence similarity 102 member A","FAM102A",0.0117679300828984,"F",0,13,0,"non-DEG"
"ENSG00000167186","D5/D6","ENSG00000167186 D5/D6",2.2823014265685,0.312621070720919,1.24196203294157,0.0513896795433992,"coenzyme Q7, hydroxylase","COQ7",0.783760466764354,"T",0,13,0,"non-DEG"
"ENSG00000167555","D5/D6","ENSG00000167555 D5/D6",5.54745360045344,0.199744162871956,1.14849467118023,0.387819526045054,"zinc finger protein 528","ZNF528",0.194748000128525,"T",0,13,0,"non-DEG"
"ENSG00000167604","D5/D6","ENSG00000167604 D5/D6",1.1464828797809,-0.721618120192666,0.60641690618343,8.72850624470995e-06,"NFKB inhibitor delta","NFKBID",0.349953918863441,"T",0,13,0,"non-DEG"
"ENSG00000167608","D5/D6","ENSG00000167608 D5/D6",5.82910303704549,-0.574283978997327,0.67161949877601,0.0572728306099242,"transmembrane channel like 4","TMC4",0.0321917825783473,"F",0,11,2,"non-DEG"
"ENSG00000167615","D5/D6","ENSG00000167615 D5/D6",2.82537040681628,-0.00130877272961999,0.999093239228705,0.110110927911034,"leukocyte receptor cluster member 8","LENG8",0.0164944975704113,"F",0,13,0,"non-DEG"
"ENSG00000167792","D5/D6","ENSG00000167792 D5/D6",2.07106292771369,0.14909740106605,1.10887550489212,0.102375351951367,"NADH:ubiquinone oxidoreductase core subunit V1","NDUFV1",0.00515745011270398,"F",0,13,0,"non-DEG"
"ENSG00000167900","D5/D6","ENSG00000167900 D5/D6",2.90628319542141,-0.325111356800147,0.798236770754845,0.0186738940872933,"thymidine kinase 1","TK1",0.902645012299657,"T",0,13,0,"non-DEG"
"ENSG00000168246","D5/D6","ENSG00000168246 D5/D6",1.20090320257321,1.36229872013946,2.57094495203763,7.74444925001948e-09,"ubiquitin domain containing 2","UBTD2",0.596059027033426,"T",13,0,0,"up-regulate"
"ENSG00000168522","D5/D6","ENSG00000168522 D5/D6",1.71013086724951,0.309281686557338,1.23909060690886,0.00139255633204871,"farnesyltransferase, CAAX box, alpha","FNTA",0.48175974119764,"T",0,13,0,"non-DEG"
"ENSG00000168610","D5/D6","ENSG00000168610 D5/D6",0.714364325470633,-0.384678907264381,0.765949452753619,2.09983040333745e-06,"signal transducer and activator of transcription 3","STAT3",0.345658925481745,"T",0,13,0,"non-DEG"
"ENSG00000168778","D5/D6","ENSG00000168778 D5/D6",0.999284113020447,-0.449633366971927,0.732228906137923,0.00101101071152553,"tectonic family member 2","TCTN2",0.911754968533154,"T",0,13,0,"non-DEG"
"ENSG00000169032","D5/D6","ENSG00000169032 D5/D6",1.26491496034216,-0.140181092889452,0.907405247008611,0.0431259598422095,"mitogen-activated protein kinase kinase 1","MAP2K1",0.902235199251426,"T",0,13,0,"non-DEG"
"ENSG00000169062","D5/D6","ENSG00000169062 D5/D6",2.65071324673789,0.201039127592346,1.14952602411449,0.0559006447332396,"UPF3A regulator of nonsense mediated mRNA decay","UPF3A",0.963550202870675,"T",0,13,0,"non-DEG"
"ENSG00000169282","D5/D6","ENSG00000169282 D5/D6",39.1672669465559,0.0318996018516351,1.02235738157514,0.0639401812663769,"potassium voltage-gated channel subfamily A regulatory beta subunit 1","KCNAB1",0.000581147830661047,"F",1,12,0,"non-DEG"
"ENSG00000169718","D5/D6","ENSG00000169718 D5/D6",1.85525363433925,0.2797175036377,1.21395715428009,0.0029978346520894,"dihydrouridine synthase 1 like","DUS1L",0.268873424373416,"T",0,13,0,"non-DEG"
"ENSG00000170006","D5/D6","ENSG00000170006 D5/D6",0.951265186252027,-0.533603208685696,0.690827199453171,3.92990755149135e-06,"transmembrane protein 154","TMEM154",0.645495684530095,"T",0,13,0,"non-DEG"
"ENSG00000170144","D5/D6","ENSG00000170144 D5/D6",0.804441325901688,0.325357153445,1.25297458650009,6.30363529228372e-05,"heterogeneous nuclear ribonucleoprotein A3","HNRNPA3",0.407878061982408,"T",0,13,0,"non-DEG"
"ENSG00000170160","D5/D6","ENSG00000170160 D5/D6",15.1081452548779,1.07407683036459,2.10537442762349,0.0449957438529625,"coiled-coil domain containing 144A","CCDC144A",0.828300153732863,"T",7,6,0,"up-regulate"
"ENSG00000170270","D5/D6","ENSG00000170270 D5/D6",1.68929910968745,0.184439847555984,1.13637566916195,0.0520679535104804,"GON7 subunit of KEOPS complex","GON7",0.800413848271357,"T",0,13,0,"non-DEG"
"ENSG00000170430","D5/D6","ENSG00000170430 D5/D6",1.81033333422259,0.23966591022206,1.1807192066218,0.0144292193557601,"O-6-methylguanine-DNA methyltransferase","MGMT",0.976348008880676,"T",0,13,0,"non-DEG"
"ENSG00000170667","D5/D6","ENSG00000170667 D5/D6",3.22315319903068,0.66629407640648,1.58699114288356,0.00177849191524024,"RAS p21 protein activator 4B","RASA4B",0.972211476769687,"T",0,13,0,"non-DEG"
"ENSG00000170684","D5/D6","ENSG00000170684 D5/D6",2.99193018191825,-0.282050497110035,0.822421281876986,0.0431821693658459,"zinc finger protein 296","ZNF296",0.225536658432198,"T",0,13,0,"non-DEG"
"ENSG00000170703","D5/D6","ENSG00000170703 D5/D6",6.93857188830702,-0.677916840042419,0.62506718043295,0.125735646575184,"tubulin tyrosine ligase like 6","TTLL6",0.282169579331283,"T",0,11,2,"non-DEG"
"ENSG00000171311","D5/D6","ENSG00000171311 D5/D6",1.65829786452052,-0.210454768625967,0.864264753454131,0.0237726223757312,"exosome component 1","EXOSC1",0.0744110709330189,"T",0,13,0,"non-DEG"
"ENSG00000171316","D5/D6","ENSG00000171316 D5/D6",1.70545007386041,0.337432827803651,1.26350627376608,4.71575408200831e-05,"chromodomain helicase DNA binding protein 7","CHD7",0.208778543100872,"T",0,13,0,"non-DEG"
"ENSG00000171467","D5/D6","ENSG00000171467 D5/D6",1.35437529944034,-0.357475675980028,0.780529099223308,4.2277915743844e-06,"zinc finger protein 318","ZNF318",0.00257771895849889,"F",0,13,0,"non-DEG"
"ENSG00000171488","D5/D6","ENSG00000171488 D5/D6",1.62008704369139,-0.685051826953926,0.62198348229552,0.000174211961902522,"leucine rich repeat containing 8 VRAC subunit C","LRRC8C",0.647989207479761,"T",0,13,0,"non-DEG"
"ENSG00000171490","D5/D6","ENSG00000171490 D5/D6",1.61733369107022,0.382507684750984,1.30360580787213,4.62386311636294e-05,"ribosomal L1 domain containing 1","RSL1D1",0.933026859700092,"T",0,13,0,"non-DEG"
"ENSG00000171786","D5/D6","ENSG00000171786 D5/D6",4.12271489934473,-0.502134575766879,0.706061337144625,0.0543643981851586,"nescient helix-loop-helix 1","NHLH1",0.704686479659629,"T",0,13,0,"non-DEG"
"ENSG00000171793","D5/D6","ENSG00000171793 D5/D6",1.04443466548604,0.525937894813419,1.4398693336351,6.69806882653074e-06,"CTP synthase 1","CTPS1",0.953336507018443,"T",0,13,0,"non-DEG"
"ENSG00000171960","D5/D6","ENSG00000171960 D5/D6",1.25778826042277,0.224710146149599,1.16854245149977,0.0249075652378415,"peptidylprolyl isomerase H","PPIH",0.79256044707311,"T",0,13,0,"non-DEG"
"ENSG00000172301","D5/D6","ENSG00000172301 D5/D6",2.3235328666502,0.563882701900604,1.47824223812894,0.000542940018940387,"coordinator of PRMT5 and differentiation stimulator","COPRS",0.0519385844194465,"T",0,13,0,"non-DEG"
"ENSG00000172426","D5/D6","ENSG00000172426 D5/D6",12.0604697608125,-0.1021726685606,0.931628920879895,0.0981269685450844,"radial spoke head component 9","RSPH9",0.617098725808233,"T",0,11,2,"non-DEG"
"ENSG00000172602","D5/D6","ENSG00000172602 D5/D6",3.75070270705591,-1.27664504639949,0.412754243791126,8.42650598265131e-05,"Rho family GTPase 1","RND1",0.408469360843263,"T",0,1,12,"down-regulate"
"ENSG00000172932","D5/D6","ENSG00000172932 D5/D6",1.0537249094228,0.109273957781212,1.0786852470936,0.1202838188133,"ankyrin repeat domain 13D","ANKRD13D",0.454792197614903,"T",0,13,0,"non-DEG"
"ENSG00000172939","D5/D6","ENSG00000172939 D5/D6",0.792849260951542,0.11700458928237,1.08448085862339,0.0189679032140776,"oxidative stress responsive kinase 1","OXSR1",0.546400003635065,"T",0,13,0,"non-DEG"
"ENSG00000172965","D5/D6","ENSG00000172965 D5/D6",5.43898472148397,-0.515392719371657,0.69960246646101,0.00730963585118085,"MIR4435-2 host gene","MIR4435-2HG",0.921430956486526,"T",0,12,1,"non-DEG"
"ENSG00000173930","D5/D6","ENSG00000173930 D5/D6",1.27234930127643,-0.366570821688594,0.775623907528516,0.00144483232045135,"solute carrier organic anion transporter family member 4C1","SLCO4C1",0.928373499252857,"T",0,13,0,"non-DEG"
"ENSG00000174004","D5/D6","ENSG00000174004 D5/D6",1.14449677404662,0.6863607331709,1.60921906261721,1.75574713849826e-06,"negative regulator of reactive oxygen species","NRROS",0.503998106851776,"T",0,13,0,"non-DEG"
"ENSG00000174007","D5/D6","ENSG00000174007 D5/D6",1.915442290647,-0.648189385182312,0.638080616922021,0.000410800984160034,"centrosomal protein 19","CEP19",0.535999166250988,"T",0,13,0,"non-DEG"
"ENSG00000174206","D5/D6","ENSG00000174206 D5/D6",1.12390921231795,0.346333605350224,1.27132563361728,0.00287706486185596,"KICSTOR subunit 2","KICS2",0.592629985078313,"T",0,13,0,"non-DEG"
"ENSG00000174405","D5/D6","ENSG00000174405 D5/D6",4.22158151556932,0.215344543382086,1.16098114595254,0.0529338090591027,"DNA ligase 4","LIG4",0.000235476613211796,"F",0,13,0,"non-DEG"
"ENSG00000174501","D5/D6","ENSG00000174501 D5/D6",4.65811134999156,-0.111615102183304,0.925551323713464,0.364087219193279,"ankyrin repeat domain 36C","ANKRD36C",3.69531988497938e-05,"F",0,12,1,"non-DEG"
"ENSG00000174748","D5/D6","ENSG00000174748 D5/D6",2.02355907187853,0.348694296679929,1.27340761498054,0.000147453445794725,"ribosomal protein L15","RPL15",0.00032134305667057,"F",0,13,0,"non-DEG"
"ENSG00000174749","D5/D6","ENSG00000174749 D5/D6",2.02056918070674,-0.306094265008895,0.808828498165164,0.00179925932781174,"family with sequence similarity 241 member A","FAM241A",0.00300559951562251,"F",0,13,0,"non-DEG"
"ENSG00000174943","D5/D6","ENSG00000174943 D5/D6",2.15288876377461,0.398238316492246,1.31789763516214,0.00525355661583615,"potassium channel tetramerization domain containing 13","KCTD13",0.350534231006474,"T",0,13,0,"non-DEG"
"ENSG00000175104","D5/D6","ENSG00000175104 D5/D6",1.36395705545544,-0.151383915455645,0.900386346230251,0.036640274384446,"TNF receptor associated factor 6","TRAF6",0.689223748613582,"T",0,13,0,"non-DEG"
"ENSG00000175606","D5/D6","ENSG00000175606 D5/D6",1.68790720229086,0.409402532373001,1.32813567537592,0.000246157543447849,"transmembrane protein 70","TMEM70",0.844131702586762,"T",0,13,0,"non-DEG"
"ENSG00000175711","D5/D6","ENSG00000175711 D5/D6",1.46774325864568,0.231048265817021,1.17368744370765,0.0168495888602558,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1","B3GNTL1",0.944354431400279,"T",0,13,0,"non-DEG"
